GID,DDP,DDP_year,DHS,DHS_year,MAT,DIAMETRE,STATUT_OBJET,LNG,age
410526454,1965-01-01T00:00:00.000Z,1965,,,PEHD,51,EN SERVICE,61.848,22259
410526455,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,42.665,22259
410526456,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.982,22259
410526457,2010-01-01T00:00:00.000Z,2010,,,FT,100,EN SERVICE,68.51,5823
410526458,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,75.732,22259
410526459,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,31.628,9476
410526460,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,15.212,9476
410526461,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,27.837,9476
410526462,2008-01-01T00:00:00.000Z,2008,,,FT,100,EN SERVICE,3.967,6554
410526463,1965-01-01T00:00:00.000Z,1965,,,FTG,300,EN SERVICE,5.94,22259
410526464,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,5.177,9476
410526466,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,4.066,9476
410526467,1965-01-01T00:00:00.000Z,1965,2021-11-30T23:00:00.000Z,2021,FTG,300,ABANDONNE,101.642,20788
410526468,1965-01-01T00:00:00.000Z,1965,2021-11-30T23:00:00.000Z,2021,FTG,300,ABANDONNE,5.49,20788
410526469,2010-01-01T00:00:00.000Z,2010,,,FT,100,EN SERVICE,54.968,5823
410526470,1965-01-01T00:00:00.000Z,1965,2021-11-30T23:00:00.000Z,2021,FTG,300,ABANDONNE,73.24,20788
410526471,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,32.322,22259
410526757,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,5.655,11302
410526758,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,3.83,11302
410526759,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,5.167,11302
410526761,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,48.494,11302
410526762,1991-01-01T00:00:00.000Z,1991,,,FT,200,EN SERVICE,353.293,12763
410526763,2001-01-01T00:00:00.000Z,2001,,,FT,80,EN SERVICE,172.007,9110
410526764,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,1.501,22259
410526765,2001-01-01T00:00:00.000Z,2001,,,FT,100,EN SERVICE,99.783,9110
410526766,1988-01-01T00:00:00.000Z,1988,,,FT,150,EN SERVICE,12.002,13859
410526767,2001-01-01T00:00:00.000Z,2001,,,FT,100,EN SERVICE,3.971,9110
410526768,1988-01-01T00:00:00.000Z,1988,,,FT,150,EN SERVICE,11.701,13859
410526769,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,31.034,22259
410526770,1988-01-01T00:00:00.000Z,1988,,,FT,150,EN SERVICE,4.081,13859
410526772,2001-01-01T00:00:00.000Z,2001,,,FT,200,EN SERVICE,7.49,9110
410526773,2001-01-01T00:00:00.000Z,2001,,,FT,200,EN SERVICE,3.973,9110
410526774,1988-01-01T00:00:00.000Z,1988,,,FT,250,EN SERVICE,4.502,13859
410527058,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,3.014,7284
410527059,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,5.445,22259
410527060,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,5.631,22259
410527061,1965-01-01T00:00:00.000Z,1965,,,FTG,200,EN SERVICE,47.042,22259
410527062,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.622,22259
410527063,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.011,22259
410527064,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,28.81,22259
410527065,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.242,22259
410527066,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,34.526,22259
410527067,1965-01-01T00:00:00.000Z,1965,2018-08-13T22:00:00.000Z,2018,FTG,150,ABANDONNE,14.295,19582
410527068,2008-01-01T00:00:00.000Z,2008,,,FT,100,EN SERVICE,3.079,6554
410527069,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,18.932,22259
410527070,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,16.72,22259
410527071,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,103.103,22259
410527072,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,4.193,22259
410527073,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,4.166,22259
410527074,2009-01-01T00:00:00.000Z,2009,,,FT,100,EN SERVICE,3.195,6188
410527075,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,3.126,22259
410527076,2009-01-01T00:00:00.000Z,2009,,,FT,100,EN SERVICE,3.637,6188
410527077,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,2.287,22259
410527391,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,4.81,22259
410527392,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.692,22259
410527393,1965-01-01T00:00:00.000Z,1965,,,FTG,125,EN SERVICE,49.719,22259
410527394,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,4.4,7284
410527395,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.011,22259
410527396,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,61.838,7284
410527397,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,6.767,6919
410527398,1965-01-01T00:00:00.000Z,1965,,,FTG,125,EN SERVICE,4.179,22259
410527399,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,5.618,6919
410527400,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,8.735,22259
410527401,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,67.208,22259
410527402,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,155.145,22259
410527403,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,175.526,22259
410527404,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,18.771,5823
410527405,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,2.593,5823
410527406,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,2.731,5823
410527407,1965-01-01T00:00:00.000Z,1965,,,FTG,125,EN SERVICE,51.949,22259
410527408,1900-01-01T00:00:00.000Z,1900,2013-04-05T09:48:55.000Z,2013,FTG,100,ABANDONNE,48.451,41367
410527409,2010-01-01T00:00:00.000Z,2010,,,FT,250,EN SERVICE,42.891,5823
410526472,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,11.114,22259
410526474,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,0.543,22259
410526475,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,4.486,9476
410526476,1965-01-01T00:00:00.000Z,1965,,,PEHD,63,EN SERVICE,5.023,22259
410526477,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,73.56,22259
410526478,1965-01-01T00:00:00.000Z,1965,,,PEHD,63,EN SERVICE,53.618,22259
410526479,1965-01-01T00:00:00.000Z,1965,,,PEHD,51,EN SERVICE,46.775,22259
410526481,2006-01-01T00:00:00.000Z,2006,,,FT,250,EN SERVICE,35.5,7284
410526482,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,4.038,9476
410526483,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,23.231,9476
410526484,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.21,22259
410526485,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,4.601,9476
410526486,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,9.899,9476
410526487,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,30.89,9476
410526488,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,4.657,9476
410526489,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,30.438,9476
410526490,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,26.182,9476
410526775,2001-01-01T00:00:00.000Z,2001,,,FT,200,EN SERVICE,5.022,9110
410526777,1991-01-01T00:00:00.000Z,1991,,,FT,200,EN SERVICE,6.124,12763
410526778,2001-01-01T00:00:00.000Z,2001,,,FT,200,EN SERVICE,2.624,9110
410526779,1988-01-01T00:00:00.000Z,1988,,,FT,150,EN SERVICE,72.381,13859
410526780,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,71.176,8015
410526781,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,3.124,7284
410526782,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,89.303,22259
410526783,2001-01-01T00:00:00.000Z,2001,,,FT,100,EN SERVICE,13.245,9110
410526784,2001-01-01T00:00:00.000Z,2001,,,FT,100,EN SERVICE,3.219,9110
410526785,2001-01-01T00:00:00.000Z,2001,,,FT,200,EN SERVICE,6.621,9110
410526786,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,2.09,7284
410526787,2001-01-01T00:00:00.000Z,2001,,,PEHD,125,EN SERVICE,8.907,9110
410526788,2004-01-01T00:00:00.000Z,2004,,,PEHD,200,EN SERVICE,47.8,8015
410526789,2001-01-01T00:00:00.000Z,2001,,,PEHD,125,EN SERVICE,168.097,9110
410526790,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,16.74,8015
410526791,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,104.413,8015
410526792,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,3.507,8015
410526793,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,2.567,8015
410527078,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,23.356,22259
410527079,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,6.269,7284
410527080,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,2.548,5823
410527081,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,40.029,5823
410527082,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,4.044,5823
410527083,2008-01-01T00:00:00.000Z,2008,,,FT,200,EN SERVICE,62.563,6554
410527084,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.386,22259
410527085,1993-01-01T00:00:00.000Z,1993,,,FT,100,EN SERVICE,45.131,12032
410527086,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,6.151,8015
410527087,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,5.067,22259
410527088,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.299,22259
410527089,1965-01-01T00:00:00.000Z,1965,,,FTG,200,EN SERVICE,78.852,22259
410527092,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,5.888,22259
410527093,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,5.272,7284
410527094,2008-01-01T00:00:00.000Z,2008,,,FT,100,EN SERVICE,4.019,6554
410527095,2003-01-01T00:00:00.000Z,2003,,,FT,100,EN SERVICE,8.771,8380
410527096,2011-01-01T00:00:00.000Z,2011,,,FT,150,EN SERVICE,115.957,5458
410527097,2011-01-01T00:00:00.000Z,2011,,,FT,150,EN SERVICE,3.728,5458
410527098,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.837,22259
410527410,2010-01-01T00:00:00.000Z,2010,,,FT,250,EN SERVICE,80.671,5823
410527411,2010-01-01T00:00:00.000Z,2010,,,FT,250,EN SERVICE,3.236,5823
410527412,2010-01-01T00:00:00.000Z,2010,2013-04-05T09:49:35.000Z,2013,FT,100,ABANDONNE,2.462,1190
410527413,1900-01-01T00:00:00.000Z,1900,2013-04-05T09:49:18.000Z,2013,FTG,100,ABANDONNE,54.699,41367
410527414,1900-01-01T00:00:00.000Z,1900,2013-04-05T09:48:24.000Z,2013,FTG,250,ABANDONNE,99.528,41367
410527415,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.779,22259
410527416,1900-01-01T00:00:00.000Z,1900,2013-04-05T09:47:51.000Z,2013,PB,40,ABANDONNE,13.63,41367
410527417,1900-01-01T00:00:00.000Z,1900,2014-09-21T22:00:00.000Z,2014,FTG,100,ABANDONNE,3.281,
410527418,1965-01-01T00:00:00.000Z,1965,,,FTG,250,EN SERVICE,11.449,22259
410527419,1900-01-01T00:00:00.000Z,1900,2013-04-05T09:48:52.000Z,2013,FTG,100,ABANDONNE,2.566,41367
410527420,1965-01-01T00:00:00.000Z,1965,,,FT,100,EN SERVICE,16.772,22259
410527421,2009-01-01T00:00:00.000Z,2009,,,FT,100,EN SERVICE,154.015,6188
410527422,1965-01-01T00:00:00.000Z,1965,,,FT,100,EN SERVICE,2.264,22259
410527423,1965-01-01T00:00:00.000Z,1965,,,FT,100,EN SERVICE,5.452,22259
410527424,1965-01-01T00:00:00.000Z,1965,,,FTG,250,EN SERVICE,152.353,22259
410527425,1900-01-01T00:00:00.000Z,1900,2013-04-05T09:48:09.000Z,2013,PB,40,ABANDONNE,6.338,41367
410527426,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.893,22259
410527428,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,152.266,22259
410527429,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,23.895,22259
410526491,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,14.041,9476
410526492,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,2.527,7284
410526493,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,26.727,22259
410526494,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,114.018,22259
410526495,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.442,22259
410526496,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.876,22259
410526497,1965-01-01T00:00:00.000Z,1965,,,FTG,200,EN SERVICE,345.655,22259
410526498,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,9.383,22259
410526499,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,55.372,22259
410526500,1965-01-01T00:00:00.000Z,1965,,,ACIE,350,EN SERVICE,553.912,22259
410526501,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,103.323,22259
410526502,1965-01-01T00:00:00.000Z,1965,,,ACIE,350,EN SERVICE,292.457,22259
410526503,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,73.618,22259
410526504,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.879,22259
410526505,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,94.026,22259
410526507,1965-01-01T00:00:00.000Z,1965,,,PEHD,60,EN SERVICE,46.121,22259
410526794,2004-01-01T00:00:00.000Z,2004,,,FT,200,EN SERVICE,3.487,8015
410526795,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,31.445,6919
410526796,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,6.76,22259
410526797,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,62.816,6919
410526798,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,33.332,22259
410526799,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,31.88,11302
410526800,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,68.971,22259
410526801,2005-01-01T00:00:00.000Z,2005,,,FT,100,EN SERVICE,2.59,7649
410526802,2005-01-01T00:00:00.000Z,2005,,,FT,100,EN SERVICE,65.94,7649
410526803,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,231.798,22259
410526804,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.053,22259
410526805,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,1.866,9476
410526806,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,115.828,22259
410526807,2006-01-01T00:00:00.000Z,2006,,,FT,150,EN SERVICE,119.607,7284
410526808,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,21.988,22259
410526809,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,3.152,9476
410526810,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,49.641,9476
410526811,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,59.74,9476
410526812,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,19.546,22259
410527099,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.316,22259
410527100,1965-01-01T00:00:00.000Z,1965,,,PEHD,50,EN SERVICE,9.115,22259
410527101,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,2.297,6919
410527102,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,4.734,22259
410527103,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,65.451,22259
410527104,2010-01-01T00:00:00.000Z,2010,,,FT,150,EN SERVICE,3.326,5823
410527105,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,4.302,22259
410527106,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,4.431,7284
410527107,2007-01-01T00:00:00.000Z,2007,,,PEHD,50,EN SERVICE,3.638,6919
410527108,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,3.843,6919
410527109,2008-01-01T00:00:00.000Z,2008,,,FT,100,EN SERVICE,61.092,6554
410527110,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,6.709,7284
410527111,1965-01-01T00:00:00.000Z,1965,,,FTG,600,EN SERVICE,9.535,22259
410527112,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,5.815,7284
410527113,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.31,22259
410527114,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.471,22259
410527115,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.818,22259
410527116,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,11.787,22259
410527117,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,114.686,22259
410527430,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,3.876,6919
410527431,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,37.424,22259
410527432,2007-01-01T00:00:00.000Z,2007,,,PEHD,63,EN SERVICE,6.857,6919
410527433,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,102.549,22259
410527434,2007-01-01T00:00:00.000Z,2007,,,PEHD,63,EN SERVICE,3.991,6919
410527435,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.581,22259
410527436,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,71.911,22259
410527437,2009-01-01T00:00:00.000Z,2009,,,FT,150,EN SERVICE,53.966,6188
410527438,2009-01-01T00:00:00.000Z,2009,,,FT,150,EN SERVICE,3.658,6188
410527439,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,40.942,22259
410527440,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,4.772,22259
410527441,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,48.191,22259
410527442,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,15.297,22259
410527443,2007-01-01T00:00:00.000Z,2007,,,FT,100,EN SERVICE,43.954,6919
410527444,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,78.643,22259
410527445,1965-01-01T00:00:00.000Z,1965,2015-05-19T22:00:00.000Z,2015,FTG,100,ABANDONNE,34.961,18400
410527446,2003-01-01T00:00:00.000Z,2003,,,FT,80,EN SERVICE,5.02,8380
410527447,2003-01-01T00:00:00.000Z,2003,,,FT,100,EN SERVICE,3.635,8380
410527448,1991-01-01T00:00:00.000Z,1991,,,FT,200,EN SERVICE,63.031,12763
410526508,1965-01-01T00:00:00.000Z,1965,,,PEHD,50,EN SERVICE,92.778,22259
410526509,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,103.085,22259
410526510,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.45,22259
410526511,2009-01-01T00:00:00.000Z,2009,,,FT,100,EN SERVICE,5.879,6188
410526512,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,5.882,22259
410526513,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,177.832,11302
410526514,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,25.452,22259
410526515,1995-01-01T00:00:00.000Z,1995,,,FT,100,EN SERVICE,26.722,11302
410526516,2004-01-01T00:00:00.000Z,2004,,,FT,100,EN SERVICE,13.78,8015
410526517,2004-01-01T00:00:00.000Z,2004,,,FT,100,EN SERVICE,3.684,8015
410526518,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,105.973,22259
410526519,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,66.596,22259
410526520,1965-01-01T00:00:00.000Z,1965,,,FTG,200,EN SERVICE,19.341,22259
410526521,2009-01-01T00:00:00.000Z,2009,,,FT,100,EN SERVICE,2.468,6188
410526522,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,130.348,22259
410526523,2009-01-01T00:00:00.000Z,2009,,,FT,100,EN SERVICE,4.386,6188
410526524,2009-01-01T00:00:00.000Z,2009,,,FT,300,EN SERVICE,12.495,6188
410526525,2009-01-01T00:00:00.000Z,2009,,,FT,300,EN SERVICE,13.318,6188
410526526,1965-01-01T00:00:00.000Z,1965,,,FTG,300,EN SERVICE,58.212,22259
410526813,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,3.941,9476
410526814,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,30.75,9476
410526815,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.131,22259
410526816,2006-01-01T00:00:00.000Z,2006,,,FT,150,EN SERVICE,2.769,7284
410526817,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,23.486,7284
410526818,2001-01-01T00:00:00.000Z,2001,,,FT,150,EN SERVICE,23.944,9110
410526819,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,20.663,22259
410526820,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,4.66,22259
410526821,2003-01-01T00:00:00.000Z,2003,,,FT,150,EN SERVICE,5.0,8380
410526822,2003-01-01T00:00:00.000Z,2003,,,FT,150,EN SERVICE,11.555,8380
410526823,2011-01-01T00:00:00.000Z,2011,,,FT,150,EN SERVICE,217.171,5458
410526824,2006-01-01T00:00:00.000Z,2006,,,FT,150,EN SERVICE,126.026,7284
410526825,2000-01-01T00:00:00.000Z,2000,,,FT,100,EN SERVICE,232.151,9476
410526826,2003-01-01T00:00:00.000Z,2003,,,FT,100,EN SERVICE,27.506,8380
410526827,2001-01-01T00:00:00.000Z,2001,,,FT,150,EN SERVICE,119.57,9110
410526828,2005-01-01T00:00:00.000Z,2005,,,FT,150,EN SERVICE,53.502,7649
410526829,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,57.269,22259
410526830,1965-01-01T00:00:00.000Z,1965,,,PEHD,51,EN SERVICE,6.11,22259
410527118,1965-01-01T00:00:00.000Z,1965,,,FTG,200,EN SERVICE,113.146,22259
410527119,2008-01-01T00:00:00.000Z,2008,,,PEHD,63,EN SERVICE,125.815,6554
410527120,1965-01-01T00:00:00.000Z,1965,,,FTG,600,EN SERVICE,2.221,22259
410527122,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,6.434,7284
410527123,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.752,22259
410527124,1965-01-01T00:00:00.000Z,1965,,,FTG,125,EN SERVICE,4.532,22259
410527125,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,5.437,22259
410527126,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.249,22259
410527127,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,2.582,22259
410527128,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,6.364,22259
410527129,1965-01-01T00:00:00.000Z,1965,,,FTG,60,EN SERVICE,2.9,22259
410527130,2008-01-01T00:00:00.000Z,2008,,,FT,200,EN SERVICE,4.084,6554
410527132,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,3.063,7284
410527133,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,6.104,22259
410527134,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,6.62,22259
410527135,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,12.553,22259
410527136,2006-01-01T00:00:00.000Z,2006,,,FT,100,EN SERVICE,9.272,7284
410527137,2006-01-01T00:00:00.000Z,2006,,,FT,150,EN SERVICE,7.542,7284
410527138,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,4.16,22259
410527139,2002-01-01T00:00:00.000Z,2002,,,FT,100,EN SERVICE,45.299,8745
410527449,1991-01-01T00:00:00.000Z,1991,,,FT,80,EN SERVICE,3.161,12763
410527450,1991-01-01T00:00:00.000Z,1991,,,FT,200,EN SERVICE,4.123,12763
410527451,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,104.865,22259
410527452,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,3.137,22259
410527453,2007-01-01T00:00:00.000Z,2007,,,PEHD,63,EN SERVICE,2.389,6919
410527454,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,179.835,22259
410527455,2003-01-01T00:00:00.000Z,2003,,,FT,100,EN SERVICE,69.147,8380
410527456,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,76.127,22259
410527457,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,60.985,22259
410527458,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,5.297,22259
410527459,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,147.605,22259
410527460,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.879,22259
410527461,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,47.227,22259
410527462,1965-01-01T00:00:00.000Z,1965,,,FTG,250,EN SERVICE,98.619,22259
410527463,1965-01-01T00:00:00.000Z,1965,,,FTG,80,EN SERVICE,86.952,22259
410527465,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,3.234,22259
410527466,1965-01-01T00:00:00.000Z,1965,,,FTG,150,EN SERVICE,174.96,22259
410527467,1965-01-01T00:00:00.000Z,1965,,,FTG,100,EN SERVICE,64.62,22259
410526527,1965-01-01T00:00:00.000Z,1965,,,FTG,300,EN SERVICE,81.304,22259
